Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled
"Spain","Fixed random measurements","Sampling Point","SP_25119002_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","19.00000000","84.38000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","22","ARE_ES0914_5_LV_H_aMean_2023","No","ZON_ES0914","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_03014009_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2023","0.00000000","94.50000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","0","ARE_ES1017_8_LV_H_hrsAbove_2023","No","ZON_ES1017","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_14021009_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2023","0.00000000","95.46000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","0","ARE_ES0111_8_LV_H_hrsAbove_2023","No","ZON_ES0111","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_03065007_17_M","As in PM10","Arsenic in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","18.36000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","6","false","false","0.17","ARE_ES1018_5018_TV_H_aMean_2023","No","ZON_ES1018","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_21041016_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2023","0.00000000","98.45000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","1","ARE_ES0121_1_LV_H_hrsAbove_2023","No","ZON_ES0121","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_10182001_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","4.00000000","85.21000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","7","ARE_ES1104_5_LV_H_daysAbove_2023","No","ZON_ES1104","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_45200001_14_6","O3","Ozone (air)","P1Y-hrsAbove240","1 year hour exceed 240","2023","0.00000000","96.84000000","Aggregation calculated by the EEA based on reported time series","count","0","false","false","0","ARE_ES0722_7_ALT_H_hrsAbove_2023","No","ZON_ES0722","Health","Alert threshold (ALT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_36038008_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","1.00000000","99.73000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","1","ARE_ES1206_5_LV_H_daysAbove_2023","No","ZON_ES1206","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_43171002_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2023","15480.00000000","59.20000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","false","false","15480","ARE_ES0904_7_TV_V_AOT40c-5yr_2023","No","ZON_ES0904","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_43171002_62_M","Ni in PM10","Nickel in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","3.00000000","14.79000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","20.00","false","false","2.5","ARE_ES0904_5015_TV_H_aMean_2023","No","ZON_ES0904","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_12046001_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","16.99000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.01","ARE_ES1004_5012_LV_H_aMean_2023","No","ZON_ES1004","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_39016003_27_M","BaP in PM10","Benzo(a)pyrene in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","15.34000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","1","false","false","0.091","ARE_ES0601_5029_TV_H_aMean_2023","No","ZON_ES0601","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_15032001_27_M","BaP in PM10","Benzo(a)pyrene in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","11.78000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","1","false","false","0.2","ARE_ES1232_5029_TV_H_aMean_2023","No","ZON_ES1232","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_26011001_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2023","7.00000000","94.87000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","8.1","ARE_ES1705_8_LV_H_aMean_2023","No","ZON_ES1705","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33004049_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","10.00000000","96.71000000","Aggregation calculated by the EEA based on reported time series","count","35","false","true","98","ARE_ES0307_5_LV_H_daysAbove_2023","No","ZON_ES0307","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_02003002_27_M","BaP in PM10","Benzo(a)pyrene in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","30.41000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","1","false","false","0.21","ARE_ES0727_5029_TV_H_aMean_2023","No","ZON_ES0727","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_35024001_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2023","3242.00000000","97.61000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","false","false","3933","ARE_ES0504_7_TV_V_AOT40c-5yr_2023","No","ZON_ES0504","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_12124001_62_M","Ni in PM10","Nickel in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","1.00000000","10.68000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","20.00","false","false","1.6","ARE_ES1003_5015_TV_H_aMean_2023","No","ZON_ES1003","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_04066009_30_I","C6H6","Benzene (air)","P1Y","Annual mean / 1 calendar year","2023","1.00000000","46.85000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","5","false","false","0.54","ARE_ES0116_20_LV_H_aMean_2023","No","ZON_ES0116","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_08125012_27_M","BaP in PM10","Benzo(a)pyrene in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","14.25000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","1","false","false","0.43","ARE_ES0902_5029_TV_H_aMean_2023","No","ZON_ES0902","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_21055004_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2023","0.00000000","95.00000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","1","ARE_ES0121_1_LV_H_hrsAbove_2023","No","ZON_ES0121","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_07032999_1_38","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","2023","1.00000000","87.65000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","20","false","false","0.74","ARE_ES0409_1_CL_V_aMean_2023","No","ZON_ES0409","Vegetation","Critical level (CL)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_46028001_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2023","11850.00000000","94.57000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","false","false","12931","ARE_ES1005_7_TV_V_AOT40c-5yr_2023","No","ZON_ES1005","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08169009_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","2.00000000","45.21000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","16","ARE_ES0901_5_LV_H_daysAbove_2023","No","ZON_ES0901","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_52001002_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","6.30000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.0009","ARE_ES1901_5012_LV_H_aMean_2023","No","ZON_ES1901","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08019004_9_M","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","15.00000000","88.49000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","25","false","false","16","ARE_ES0901_6001_LV_H_aMean_2023","No","ZON_ES0901","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_03065007_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","7.00000000","70.41000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","7","ARE_ES1018_5_LV_H_daysAbove_2023","No","ZON_ES1018","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_41004006_6_48","CO","Carbon monoxide (air)","P1Y-8hdmxAbove10","1 year daymax exceed 10","2023","0.00000000","68.49000000","Aggregation calculated by the EEA based on reported time series","count","0","false","false","0","ARE_ES0125_10_LV_H_daysAbove_2023","No","ZON_ES0125","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_35017002_14_6","O3","Ozone (air)","P1Y-hrsAbove240","1 year hour exceed 240","2023","0.00000000","98.97000000","Aggregation calculated by the EEA based on reported time series","count","0","false","false","0","ARE_ES0504_7_ALT_H_hrsAbove_2023","No","ZON_ES0504","Health","Alert threshold (ALT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_43148028_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2023","0.00000000","99.33000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES0904_1_LV_H_hrsAbove_2023","No","ZON_ES0904","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33004049_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","10.00000000","96.71000000","Aggregation calculated by the EEA based on reported time series","count","35","false","true","109","ARE_ES0307_5_LV_H_daysAbove_2023","No","ZON_ES0307","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_07032002_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","8.22000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.0025","ARE_ES0409_5012_LV_H_aMean_2023","No","ZON_ES0409","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_06015001_62_M","Ni in PM10","Nickel in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","1.00000000","12.60000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","20.00","false","false","1.1","ARE_ES1102_5015_TV_H_aMean_2023","No","ZON_ES1102","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_03105001_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2023","10969.00000000","96.87000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","false","false","15470","ARE_ES1014_7_TV_V_AOT40c-5yr_2023","No","ZON_ES1014","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_15057999_12_8","NOX as NO2","Nitrogen oxides (air)","P1Y","Annual mean / 1 calendar year","2023","2.00000000","98.87000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","30","false","false","2.9","ARE_ES1227_9_CL_V_aMean_2023","No","ZON_ES1227","Vegetation","Critical level (CL)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_06083001_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","12.60000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.02","ARE_ES1103_5012_LV_H_aMean_2023","No","ZON_ES1103","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_35017003_28_M","Cd in PM10","Cadmium in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","8.22000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","5","false","false","0.18","ARE_ES0514_5014_TV_H_aMean_2023","No","ZON_ES0514","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_11004006_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2023","0.00000000","93.57000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","1","ARE_ES0104_1_LV_H_hrsAbove_2023","No","ZON_ES0104","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33044030_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","7.00000000","95.89000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","19","ARE_ES0306_5_LV_H_daysAbove_2023","No","ZON_ES0306","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_49149999_1_38","SO2","Sulphur dioxide (air)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","95.13000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","20","false","false","0.45","ARE_ES0829_1_CL_V_aMean_2023","No","ZON_ES0829","Vegetation","Critical level (CL)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_06158001_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","12.88000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.0016","ARE_ES1104_5012_LV_H_aMean_2023","No","ZON_ES1104","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08101001_9_M","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","10.00000000","88.49000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","25","false","false","16","ARE_ES0901_6001_LV_H_aMean_2023","No","ZON_ES0901","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_15070002_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2023","1.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","5","ARE_ES1222_7_TV_H_daysAbove-3yr_2023","No","ZON_ES1222","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_41088001_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","16.71000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.007","ARE_ES0130_5012_LV_H_aMean_2023","No","ZON_ES0130","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38038027_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","30.00000000","95.10000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","36","ARE_ES0511_5_LV_H_aMean_2023","No","ZON_ES0511","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_11004007_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2023","0.00000000","98.77000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","1","ARE_ES0104_1_LV_H_hrsAbove_2023","No","ZON_ES0104","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33004049_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","10.00000000","96.71000000","Aggregation calculated by the EEA based on reported time series","count","35","false","true","98","ARE_ES0307_5_LV_H_daysAbove_2023","No","ZON_ES0307","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_43005002_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2023","0.00000000","99.06000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","0","ARE_ES0904_8_LV_H_hrsAbove_2023","No","ZON_ES0904","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_44013007_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","26.00000000","98.63000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","26","ARE_ES0203_5_LV_H_aMean_2023","No","ZON_ES0203","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08125013_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2023","7.00000000","85.21000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","13","ARE_ES0902_5_LV_H_daysAbove_2023","No","ZON_ES0902","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_07003004_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2023","8.00000000","82.16000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","8.1","ARE_ES0413_8_LV_H_aMean_2023","No","ZON_ES0413","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_06158001_62_M","Ni in PM10","Nickel in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","2.00000000","12.88000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","20.00","false","false","2","ARE_ES1104_5015_TV_H_aMean_2023","No","ZON_ES1104","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_24089006_1_38","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2023","0.00000000","95.34000000","Aggregation calculated by the EEA based on reported time series","count","3","false","false","0","ARE_ES0802_1_LV_H_daysAbove_2023","No","ZON_ES0802","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_47186027_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","10.96000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.11","ARE_ES0815_5012_LV_H_aMean_2023","No","ZON_ES0815","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_33044032_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2023","0.00000000","98.94000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES0306_1_LV_H_hrsAbove_2023","No","ZON_ES0306","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_51001001_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2023","7.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","8","ARE_ES1801_7_TV_H_daysAbove-3yr_2023","No","ZON_ES1801","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_07003004_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2023","0.00000000","82.16000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","1","ARE_ES0413_8_LV_H_hrsAbove_2023","No","ZON_ES0413","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_46062001_10_46","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2023","13.00000000","33.62000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","13","ARE_ES1011_5_LV_H_aMean_2023","No","ZON_ES1011","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_50297032_6_48","CO","Carbon monoxide (air)","P1Y-8hdmxAbove10","1 year daymax exceed 10","2023","0.00000000","90.96000000","Aggregation calculated by the EEA based on reported time series","count","0","false","false","0","ARE_ES0205_10_LV_H_daysAbove_2023","No","ZON_ES0205","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_50059001_30_I","C6H6","Benzene (air)","P1Y","Annual mean / 1 calendar year","2023","0.00000000","26.30000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","5","false","false","0.37","ARE_ES0206_20_LV_H_aMean_2023","No","ZON_ES0206","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
