Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled
"Spain","Indicative measurement","Sampling Point","SP_11031001_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","16.44000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.0038","ARE_ES0124_5012_LV_H_aMean_2021","No","ZON_ES0124","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_36057022_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2021","0.00000000","98.57000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES1221_1_LV_H_hrsAbove_2021","No","ZON_ES1221","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_49275002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","4.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","14","ARE_ES0818_5_LV_H_daysAbove_2021","No","ZON_ES0818","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_20069005_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2021","0.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","4","ARE_ES1610_7_TV_H_daysAbove-3yr_2021","No","ZON_ES1610","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_50297032_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","12.00000000","97.81000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","18","ARE_ES0205_5_LV_H_daysAbove_2021","No","ZON_ES0205","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_46256001_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2021","12.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","9","ARE_ES1007_7_TV_H_daysAbove-3yr_2021","No","ZON_ES1007","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_33068001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2021","4969.00000000","95.38000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","false","false","4969","ARE_ES0307_7_LTO_V_AOT40c_2021","No","ZON_ES0307","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_08054001_17_M","As in PM10","Arsenic in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","1.00000000","14.52000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","6","false","false","1","ARE_ES0902_5018_TV_H_aMean_2021","No","ZON_ES0902","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08274004_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","14.25000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.0036","ARE_ES0916_5012_LV_H_aMean_2021","No","ZON_ES0916","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_46062001_1_38","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2021","0.00000000","26.85000000","Aggregation calculated by the EEA based on reported time series","count","3","false","false","0","ARE_ES1011_1_LV_H_daysAbove_2021","No","ZON_ES1011","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38006003_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2021","4079.00000000","97.81000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","false","false","5705","ARE_ES0513_7_TV_V_AOT40c-5yr_2021","No","ZON_ES0513","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_31232002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","13.00000000","92.28000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","21","ARE_ES1503_5_LV_H_aMean_2021","No","ZON_ES1503","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_48020006_10_47","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","4.00000000","91.78000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","8","ARE_ES1602_5_LV_H_daysAbove_2021","No","ZON_ES1602","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_46263999_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","6.00000000","96.99000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","6","ARE_ES1010_5_LV_H_daysAbove_2021","No","ZON_ES1010","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_46250043_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2021","3.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","7","ARE_ES1016_7_TV_H_daysAbove-3yr_2021","No","ZON_ES1016","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_06015001_28_M","Cd in PM10","Cadmium in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","5.48000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","5","false","false","0.04","ARE_ES1102_5014_TV_H_aMean_2021","No","ZON_ES1102","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_13071015_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","30.00000000","98.63000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","30","ARE_ES0725_5_LV_H_daysAbove_2021","No","ZON_ES0725","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28013002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","15.00000000","98.63000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","23","ARE_ES1309_5_LV_H_daysAbove_2021","No","ZON_ES1309","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_46220010_1_38","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2021","0.00000000","98.08000000","Aggregation calculated by the EEA based on reported time series","count","3","false","false","0","ARE_ES1005_1_LV_H_daysAbove_2021","No","ZON_ES1005","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_24038001_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2021","0.00000000","98.64000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES0820_1_LV_H_hrsAbove_2021","No","ZON_ES0820","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_01059009_28_M","Cd in PM10","Cadmium in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","45.75000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","5","false","false","1.1","ARE_ES1609_5014_TV_H_aMean_2021","No","ZON_ES1609","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_29032001_14_6","O3","Ozone (air)","P1Y-hrsAbove240","1 year hour exceed 240","2021","0.00000000","92.09000000","Aggregation calculated by the EEA based on reported time series","count","0","false","true","2","ARE_ES_7_ALT_H_hrsAbove_2021","No","","Health","Alert threshold (ALT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_36024001_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2021","0.00000000","94.66000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES1226_1_LV_H_hrsAbove_2021","No","ZON_ES1226","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08307006_19_M","Pb in PM10","Lead in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","14.25000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","0.5","false","false","0.0069","ARE_ES0903_5012_LV_H_aMean_2021","No","ZON_ES0903","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_12005005_1_38","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2021","0.00000000","76.44000000","Aggregation calculated by the EEA based on reported time series","count","3","false","false","0","ARE_ES1003_1_LV_H_daysAbove_2021","No","ZON_ES1003","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_30005002_30_59","C6H6","Benzene (air)","P1Y","Annual mean / 1 calendar year","2021","1.00000000","99.81000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","5","false","false","0.85","ARE_ES1407_20_LV_H_aMean_2021","No","ZON_ES1407","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38037001_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","27.00000000","97.60000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","29","ARE_ES0508_5_LV_H_aMean_2021","No","ZON_ES0508","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_11033004_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","14.00000000","96.71000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","14","ARE_ES0104_5_LV_H_daysAbove_2021","No","ZON_ES0104","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_39016003_1_38","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2021","0.00000000","99.45000000","Aggregation calculated by the EEA based on reported time series","count","3","false","false","0","ARE_ES0601_1_LV_H_daysAbove_2021","No","ZON_ES0601","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_39075006_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2021","0.00000000","98.71000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES0601_1_LV_H_hrsAbove_2021","No","ZON_ES0601","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_35026004_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","28.00000000","97.92000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","28","ARE_ES0510_5_LV_H_aMean_2021","No","ZON_ES0510","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_14021008_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","29.00000000","53.70000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","29","ARE_ES0111_5_LV_H_aMean_2021","No","ZON_ES0111","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_08015021_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2021","3.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","19","ARE_ES0901_7_TV_H_daysAbove-3yr_2021","No","ZON_ES0901","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28120001_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2021","0.00000000","97.76000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","0","ARE_ES1311_8_LV_H_hrsAbove_2021","No","ZON_ES1311","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_15070002_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2021","0.00000000","98.58000000","Aggregation calculated by the EEA based on reported time series","count","0","false","true","5","ARE_ES_7_INT_H_hrsAbove_2021","No","","Health","Information Threshold (INT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38006003_9_46","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","11.00000000","95.48000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","25","false","false","11","ARE_ES0513_6001_LV_H_aMean_2021","No","ZON_ES0513","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_22158002_1_38","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","2021","0.00000000","97.81000000","Aggregation calculated by the EEA based on reported time series","count","3","false","false","0","ARE_ES0201_1_LV_H_daysAbove_2021","No","ZON_ES0201","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_31201015_27_M","BaP in PM10","Benzo(a)pyrene in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","15.89000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","1","false","false","0.13","ARE_ES1505_5029_TV_H_aMean_2021","No","ZON_ES1505","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_35004002_17_M","As in PM10","Arsenic in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","0.00000000","8.22000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","6","false","false","0.26","ARE_ES0514_5018_TV_H_aMean_2021","No","ZON_ES0514","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_12141002_10_46","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","13.00000000","98.55000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","13","ARE_ES1002_5_LV_H_aMean_2021","No","ZON_ES1002","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28074007_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","24.00000000","98.93000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","24","ARE_ES1309_5_LV_H_aMean_2021","No","ZON_ES1309","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_49149999_14_6","O3","Ozone (air)","AOT40c-P5Y","AOT40 vegetation protection averaged over 5 years","2021","12480.00000000","97.07000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","18000","false","false","12480","ARE_ES0829_7_TV_V_AOT40c-5yr_2021","No","ZON_ES0829","Vegetation","Target Value (TV)","AOT40 vegetation protection averaged over 5 years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_38048001_14_6","O3","Ozone (air)","AOT40c","AOT40 vegetation protection","2021","2634.00000000","98.01000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","6000","false","false","2634","ARE_ES0508_7_LTO_V_AOT40c_2021","No","ZON_ES0508","Vegetation","Long term objective (LTO)","AOT40 vegetation protection","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_29067006_6_48","CO","Carbon monoxide (air)","P1Y-8hdmxAbove10","1 year daymax exceed 10","2021","0.00000000","92.60000000","Aggregation calculated by the EEA based on reported time series","count","0","false","false","0","ARE_ES0119_10_LV_H_daysAbove_2021","No","ZON_ES0119","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_22158002_14_6","O3","Ozone (air)","P1Y-hrsAbove180","1 year hour exceed 180","2021","0.00000000","97.74000000","Aggregation calculated by the EEA based on reported time series","count","0","false","true","5","ARE_ES_7_INT_H_hrsAbove_2021","No","","Health","Information Threshold (INT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_36041001_14_6","O3","Ozone (air)","P1Y-hrsAbove240","1 year hour exceed 240","2021","0.00000000","98.41000000","Aggregation calculated by the EEA based on reported time series","count","0","false","true","2","ARE_ES_7_ALT_H_hrsAbove_2021","No","","Health","Alert threshold (ALT)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_35026004_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","28.00000000","97.92000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","true","42","ARE_ES0510_5_LV_H_aMean_2021","No","ZON_ES0510","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_46250047_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2021","0.00000000","99.29000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","0","ARE_ES1016_8_LV_H_hrsAbove_2021","No","ZON_ES1016","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_08015021_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2021","24.00000000","93.95000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","38","ARE_ES0901_8_LV_H_aMean_2021","No","ZON_ES0901","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_29067005_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2021","0.00000000","97.23000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES0119_1_LV_H_hrsAbove_2021","No","ZON_ES0119","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_15070002_9_47","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","7.00000000","95.31000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","25","false","false","11","ARE_ES1231_6001_LV_H_aMean_2021","No","ZON_ES1231","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_29067009_6_48","CO","Carbon monoxide (air)","P1Y-8hdmxAbove10","1 year daymax exceed 10","2021","0.00000000","99.73000000","Aggregation calculated by the EEA based on reported time series","count","0","false","false","0","ARE_ES0119_10_LV_H_daysAbove_2021","No","ZON_ES0119","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_50297032_14_6","O3","Ozone (air)","P3Y-dmaxAbove120","Daymax exceed 120 averaged over 3 consecutive years","2021","12.00000000","100.00000000","Aggregation calculated by the EEA based on reported time series","count","25","false","false","19","ARE_ES0205_7_TV_H_daysAbove-3yr_2021","No","ZON_ES0205","Health","Target Value (TV)","Days in exceedance averaged over 3 calendar years","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_28133002_10_49","PM10","Particulate matter < 10 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","15.00000000","99.18000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","18","ARE_ES1312_5_LV_H_aMean_2021","No","ZON_ES1312","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_36041001_1_38","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","2021","0.00000000","99.06000000","Aggregation calculated by the EEA based on reported time series","count","24","false","false","0","ARE_ES1226_1_LV_H_hrsAbove_2021","No","ZON_ES1226","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed random measurements","Sampling Point","SP_08124009_10_M","PM10","Particulate matter < 10 µm (aerosol)","P1Y-daysAbove50","1 year day exceed 50","2021","3.00000000","50.14000000","Aggregation calculated by the EEA based on reported time series","count","35","false","false","5","ARE_ES0902_5_LV_H_daysAbove_2021","No","ZON_ES0902","Health","Limit Value (LV)","Days in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Fixed measurement","Sampling Point","SP_47186031_9_49","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2021","9.00000000","95.42000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","25","false","false","13","ARE_ES0804_6001_LV_H_aMean_2021","No","ZON_ES0804","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_11004006_8_8","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","2021","15.00000000","78.00000000","Aggregation calculated by the EEA based on reported time series","ug.m-3","40","false","false","25","ARE_ES0104_8_LV_H_aMean_2021","No","ZON_ES0104","Health","Limit Value (LV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Indicative measurement","Sampling Point","SP_41091015_8_8","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","2021","0.00000000","70.67000000","Aggregation calculated by the EEA based on reported time series","count","18","false","false","0","ARE_ES0125_8_LV_H_hrsAbove_2021","No","ZON_ES0125","Health","Limit Value (LV)","Hours in exceedance in a calendar year","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
"Spain","Objective estimation","Sampling Point","SP_07032002_62_M","Ni in PM10","Nickel in PM10 (aerosol)","P1Y","Annual mean / 1 calendar year","2021","8.00000000","8.22000000","Aggregation calculated by the EEA based on reported time series","ng.m-3","20.00","false","false","7.9","ARE_ES0409_5015_TV_H_aMean_2021","No","ZON_ES0409","Health","Target Value (TV)","Annual mean / average","Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).","14/04/2026 22:28:00"
