Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled,Resident Population,Geographical Name,I
Spain,Fixed measurement,Sampling Point,SP_06081001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2024,8.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,True,44.0,ARE_ES1104_7_TV_H_daysAbove-3yr_2024,No,ZON_ES1104,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,617638.0,EXTREMADURA RURAL,1.8530348825576166
Spain,Fixed random measurements,Sampling Point,SP_12005004_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,18.0,61.48,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,21.0,ARE_ES1003_5_LV_H_aMean_2024,No,ZON_ES1003,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,224109.0,MIJARES-PE?AGOLOSA . AREA COSTERA,2.407706683978634
Spain,Fixed measurement,Sampling Point,SP_11020004_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2024,0.0,100.0,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0124_1_LV_H_daysAbove_2024,No,ZON_ES0124,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,760746.0,NUEVA ZONA DE LA BAHIA DE CADIZ,0.0
Spain,Indicative measurement,Sampling Point,SP_04066007_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.0,60.75,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,5.7,ARE_ES0116_8_LV_H_aMean_2024,No,ZON_ES0116,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,41407.0,ZONA INDUSTRIAL DE CARBONERAS,0.34628053247608237
Spain,Fixed measurement,Sampling Point,SP_50297026_19_M,Pb in PM10,Lead in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,0.0,84.97,Aggregation calculated by the EEA based on reported time series,ug.m-3,0.5,False,False,0.0,ARE_ES0205_5012_LV_H_aMean_2024,No,ZON_ES0205,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,694101.0,ZARAGOZA,0.0
Spain,Fixed measurement,Sampling Point,SP_28148004_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,20.0,87.82,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,21.0,ARE_ES1308_5_LV_H_aMean_2024,No,ZON_ES1308,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,987651.0,CORREDOR DEL HENARES,2.9973017538978217
Spain,Fixed measurement,Sampling Point,SP_44216001_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,13.0,98.91,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,13.0,ARE_ES0204_5_LV_H_aMean_2024,No,ZON_ES0204,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,135878.0,CORDILLERA IBERICA,1.6682734723938084
Spain,Fixed measurement,Sampling Point,SP_39087003_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,1.0,98.91,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,6.0,ARE_ES0602_5_LV_H_daysAbove_2024,No,ZON_ES0602,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,84619.0,COMARCA DE TORRELAVEGA,0.1407847968192498
Spain,Fixed measurement,Sampling Point,SP_29067006_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,18.0,93.17,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,21.0,ARE_ES0119_5_LV_H_daysAbove_2024,No,ZON_ES0119,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1306415.0,MALAGA Y COSTA DEL SOL,3.145413167095389
Spain,Indicative measurement,Sampling Point,SP_25209001_28_M,Cd in PM10,Cadmium in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,0.0,13.66,Aggregation calculated by the EEA based on reported time series,ng.m-3,5.0,False,False,0.11,ARE_ES0912_5014_TV_H_aMean_2024,No,ZON_ES0912,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,73504.0,PIRINEU OCCIDENTAL,0.0
Spain,Fixed measurement,Sampling Point,SP_15055003_9_A,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,6.0,97.15,Aggregation calculated by the EEA based on reported time series,ug.m-3,25.0,False,False,9.9,ARE_ES1231_6001_LV_H_aMean_2024,No,ZON_ES1231,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1347994.0,GALICIA RURAL PM10 y PM2.5,1.4711251101920415
Spain,Fixed measurement,Sampling Point,SP_12080007_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2024,0.0,98.13,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES1002_1_LV_H_hrsAbove_2024,No,ZON_ES1002,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,14867.0,CERVOL-ELS PORTS. AREA INTERIOR,0.0
Spain,Fixed measurement,Sampling Point,SP_07026001_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2024,0.0,96.65,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0411_8_LV_H_hrsAbove_2024,No,ZON_ES0411,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,52148.0,EIVISSA,0.0
Spain,Indicative measurement,Sampling Point,SP_11012002_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,23.0,84.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,25.0,ARE_ES0124_5_LV_H_aMean_2024,No,ZON_ES0124,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,760746.0,NUEVA ZONA DE LA BAHIA DE CADIZ,3.381712814572408
Spain,Fixed measurement,Sampling Point,SP_48020006_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2024,0.0,97.91,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES1602_8_LV_H_hrsAbove_2024,No,ZON_ES1602,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,845280.0,BAJO NERVION,0.0
Spain,Fixed measurement,Sampling Point,SP_46102002_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,16.0,95.63,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,25.0,ARE_ES1016_5_LV_H_daysAbove_2024,No,ZON_ES1016,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1382854.0,L'HORTA,2.807212036690332
Spain,Fixed measurement,Sampling Point,SP_29067006_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,22.0,89.13,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,30.0,ARE_ES0119_8_LV_H_aMean_2024,No,ZON_ES0119,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1306415.0,MALAGA Y COSTA DEL SOL,3.3638446370325696
Spain,Indicative measurement,Sampling Point,SP_12120001_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2024,0.0,25.23,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES1001_1_LV_H_hrsAbove_2024,No,ZON_ES1001,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,92546.0,CERVOL-ELS PORTS. AREA COSTERA,0.0
Spain,Indicative measurement,Sampling Point,SP_10037001_62_M,Ni in PM10,Nickel in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,2.0,11.2,Aggregation calculated by the EEA based on reported time series,ng.m-3,20.0,False,False,2.2,ARE_ES1101_5015_TV_H_aMean_2024,No,ZON_ES1101,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,95418.0,CACERES,0.4979630309329733
Spain,Fixed measurement,Sampling Point,SP_35026001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,31.0,98.03,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,34.0,ARE_ES0510_5_LV_H_aMean_2024,No,ZON_ES0510,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,4.270000634208367
Spain,Fixed measurement,Sampling Point,SP_08157003_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,18.0,96.99,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,28.0,ARE_ES0902_5_LV_H_aMean_2024,No,ZON_ES0902,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1481781.0,VALLES-BAIX LLOBREGAT,2.776852809801547
Spain,Indicative measurement,Sampling Point,SP_52001001_30_M,C6H6,Benzene (air),P1Y,Annual mean / 1 calendar year,2024,0.0,11.48,Aggregation calculated by the EEA based on reported time series,ug.m-3,5.0,False,False,0.00059,ARE_ES1903_20_LV_H_aMean_2024,No,ZON_ES1903,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,22842.0,MELILLA SUR,0.0
Spain,Fixed measurement,Sampling Point,SP_50297038_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,17.0,95.51,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,23.0,ARE_ES0205_8_LV_H_aMean_2024,No,ZON_ES0205,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,694101.0,ZARAGOZA,2.4826046347909303
Spain,Fixed measurement,Sampling Point,SP_35006001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,4.0,94.07,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,4.5,ARE_ES0509_8_LV_H_aMean_2024,No,ZON_ES0509,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,150659.0,NORTE DE GRAN CANARIA,0.5177995080473952
Spain,Objective estimation,Sampling Point,SP_52001001_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2024,0.0,97.64,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES1902_8_LV_H_hrsAbove_2024,No,ZON_ES1902,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,47878.0,MELILLA CENTRO,0.0
Spain,Fixed measurement,Sampling Point,SP_48044006_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2024,0.0,98.34,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES1602_8_LV_H_hrsAbove_2024,No,ZON_ES1602,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,845280.0,BAJO NERVION,0.0
Spain,Fixed random measurements,Sampling Point,SP_17141001_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,14.0,84.15,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,14.0,ARE_ES0917_5_LV_H_aMean_2024,No,ZON_ES0917,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,72127.0,PIRINEU ORIENTAL,1.700334254088659
Spain,Fixed measurement,Sampling Point,SP_08102005_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2024,0.0,96.99,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0916_1_LV_H_daysAbove_2024,No,ZON_ES0916,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,202375.0,CATALUNYA CENTRAL,0.0
Spain,Fixed measurement,Sampling Point,SP_33036999_1_38,SO2,Sulphur dioxide (air),winter-avg,Winter mean,2024,1.0,98.7,Aggregation calculated by the EEA based on reported time series,ug.m-3,20.0,False,False,0.71,ARE_ES0311_1_CL_V_wMean_2024,No,ZON_ES0311,Vegetation,Critical level (CL),Winter Mean,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,214028.0,ASTURIAS RURAL,0.26652352966045784
Spain,Fixed measurement,Sampling Point,SP_29067007_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2024,0.0,96.22,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES0119_1_LV_H_hrsAbove_2024,No,ZON_ES0119,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1306415.0,MALAGA Y COSTA DEL SOL,0.0
Spain,Fixed measurement,Sampling Point,SP_07003004_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2024,14.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,True,47.0,ARE_ES0413_7_TV_H_daysAbove-3yr_2024,No,ZON_ES0413,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,468906.0,RESTO MALLORCA,3.1758080423408432
Spain,Fixed measurement,Sampling Point,SP_08169008_62_M,Ni in PM10,Nickel in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,3.0,42.35,Aggregation calculated by the EEA based on reported time series,ng.m-3,20.0,False,False,3.4,ARE_ES0901_5015_TV_H_aMean_2024,No,ZON_ES0901,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,2951074.0,AREA DE BARCELONA,0.970497014975759
Spain,Fixed measurement,Sampling Point,SP_12099001_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2024,0.0,96.77,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES1001_8_LV_H_hrsAbove_2024,No,ZON_ES1001,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,92546.0,CERVOL-ELS PORTS. AREA COSTERA,0.0
Spain,Fixed measurement,Sampling Point,SP_46250050_1_38,SO2,Sulphur dioxide (air),P1Y-hrsAbove350,1 year hour exceed 350,2024,0.0,99.19,Aggregation calculated by the EEA based on reported time series,count,24.0,False,False,0.0,ARE_ES1016_1_LV_H_hrsAbove_2024,No,ZON_ES1016,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1382854.0,L'HORTA,0.0
Spain,Fixed measurement,Sampling Point,SP_50297039_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,15.0,98.26,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,23.0,ARE_ES0205_8_LV_H_aMean_2024,No,ZON_ES0205,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,694101.0,ZARAGOZA,2.190533501286115
Spain,Fixed measurement,Sampling Point,SP_48904002_9_47,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,8.0,99.2,Aggregation calculated by the EEA based on reported time series,ug.m-3,25.0,False,False,12.0,ARE_ES1602_6001_LV_H_aMean_2024,No,ZON_ES1602,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,845280.0,BAJO NERVION,1.8966401898697165
Spain,Fixed measurement,Sampling Point,SP_46010001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2024,4.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,5.0,ARE_ES1005_7_TV_H_daysAbove-3yr_2024,No,ZON_ES1005,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,142783.0,PALANCIA-JAVALAMBRE. AREA COSTERA,0.8247482404221427
Spain,Fixed measurement,Sampling Point,SP_38038024_1_38,SO2,Sulphur dioxide (air),P1Y-daysAbove125,1 year day exceed 125,2024,0.0,99.73,Aggregation calculated by the EEA based on reported time series,count,3.0,False,False,0.0,ARE_ES0511_1_LV_H_daysAbove_2024,No,ZON_ES0511,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,366573.0,STA. CRUZ DE TENERIFE-S. CRISTOBAL DE LA LAGUNA,0.0
Spain,Fixed measurement,Sampling Point,SP_15078007_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,6.0,97.7,Aggregation calculated by the EEA based on reported time series,ug.m-3,25.0,False,False,7.2,ARE_ES1220_6001_LV_H_aMean_2024,No,ZON_ES1220,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,131169.0,SANTIAGO+ AREA METROPOLITANA,1.2282794898246476
Spain,Fixed measurement,Sampling Point,SP_33037012_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,2.0,98.09,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,2.0,ARE_ES0308_5_LV_H_daysAbove_2024,No,ZON_ES0308,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,97244.0,CUENCAS,0.28502073226588465
Spain,Fixed measurement,Sampling Point,SP_43047001_30_59,C6H6,Benzene (air),P1Y,Annual mean / 1 calendar year,2024,1.0,93.21,Aggregation calculated by the EEA based on reported time series,ug.m-3,5.0,False,False,1.3,ARE_ES0904_20_LV_H_aMean_2024,No,ZON_ES0904,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,461037.0,CAMP DE TARRAGONA,1.1327471561195859
Spain,Fixed measurement,Sampling Point,SP_46028001_1_38,SO2,Sulphur dioxide (air),P1Y,Annual mean / 1 calendar year,2024,3.0,95.48,Aggregation calculated by the EEA based on reported time series,ug.m-3,20.0,False,False,3.2,ARE_ES1005_1_CL_V_aMean_2024,No,ZON_ES1005,Vegetation,Critical level (CL),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,142783.0,PALANCIA-JAVALAMBRE. AREA COSTERA,0.7732014753957587
Spain,Fixed measurement,Sampling Point,SP_38011005_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2024,0.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,0.0,ARE_ES0513_7_TV_H_daysAbove-3yr_2024,No,ZON_ES0513,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,0.0
Spain,Fixed measurement,Sampling Point,SP_49275002_8_8,NO2,Nitrogen dioxide (air),P1Y-hrsAbove200,1 year hour exceed 200,2024,0.0,98.12,Aggregation calculated by the EEA based on reported time series,count,18.0,False,False,0.0,ARE_ES0818_8_LV_H_hrsAbove_2024,No,ZON_ES0818,Health,Limit Value (LV),Hours in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,228511.0,MUCIPIOS MEDIANOS DE CYL,0.0
Spain,Fixed measurement,Sampling Point,SP_33036999_27_M,BaP in PM10,Benzo(a)pyrene in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,0.0,88.52,Aggregation calculated by the EEA based on reported time series,ng.m-3,1.0,False,False,0.04,ARE_ES0311_5029_TV_H_aMean_2024,No,ZON_ES0311,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,214028.0,ASTURIAS RURAL,0.0
Spain,Indicative measurement,Sampling Point,SP_09209001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,11.0,78.3,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,16.0,ARE_ES0835_5_LV_H_aMean_2024,No,ZON_ES0835,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,837974.0,MESETA CENTRAL DE CYL,1.6288883995699632
Spain,Indicative measurement,Sampling Point,SP_46250050_27_M,BaP in PM10,Benzo(a)pyrene in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,0.0,15.57,Aggregation calculated by the EEA based on reported time series,ng.m-3,1.0,False,False,0.07,ARE_ES1016_5029_TV_H_aMean_2024,No,ZON_ES1016,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1382854.0,L'HORTA,0.0
Spain,Fixed measurement,Sampling Point,SP_12099001_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,0.0,86.34,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,0.0,ARE_ES1001_5_LV_H_daysAbove_2024,No,ZON_ES1001,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,92546.0,CERVOL-ELS PORTS. AREA COSTERA,0.0
Spain,Fixed measurement,Sampling Point,SP_14021006_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,7.0,94.54,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,28.0,ARE_ES0111_5_LV_H_daysAbove_2024,No,ZON_ES0111,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,324418.0,CORDOBA,1.1022209885183063
Spain,Indicative measurement,Sampling Point,SP_33036999_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2024,3.0,82.51,Aggregation calculated by the EEA based on reported time series,count,35.0,False,False,1.0,ARE_ES0311_5_LV_H_daysAbove_2024,No,ZON_ES0311,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,214028.0,ASTURIAS RURAL,0.4568974794179277
Spain,Fixed measurement,Sampling Point,SP_36057019_9_49,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2024,9.0,96.24,Aggregation calculated by the EEA based on reported time series,ug.m-3,25.0,False,False,11.0,ARE_ES1221_6001_LV_H_aMean_2024,No,ZON_ES1221,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,403722.0,VIGO + AREA METROPOLITANA,2.0181896697742814
Spain,Indicative measurement,Sampling Point,SP_43047001_27_M,BaP in PM10,Benzo(a)pyrene in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,0.0,14.48,Aggregation calculated by the EEA based on reported time series,ng.m-3,1.0,False,False,0.15,ARE_ES0904_5029_TV_H_aMean_2024,No,ZON_ES0904,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,461037.0,CAMP DE TARRAGONA,0.0
Spain,Indicative measurement,Sampling Point,SP_46256001_8_8,NO2,Nitrogen dioxide (air),P1Y,Annual mean / 1 calendar year,2024,7.0,20.78,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,False,False,9.2,ARE_ES1007_8_LV_H_aMean_2024,No,ZON_ES1007,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,349256.0,TURIA. AREA COSTERA,0.9700501782577071
Spain,Fixed measurement,Sampling Point,SP_45153999_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2024,25.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,False,False,25.0,ARE_ES0722_7_TV_H_daysAbove-3yr_2024,No,ZON_ES0722,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,106173.0,OESTE DE CASTILLA-LA MANCHA,5.026014088856081
Spain,Objective estimation,Sampling Point,SP_07040003_17_M,As in PM10,Arsenic in PM10 (aerosol),P1Y,Annual mean / 1 calendar year,2024,0.0,16.39,Aggregation calculated by the EEA based on reported time series,ng.m-3,6.0,False,False,0.3,ARE_ES0401_5018_TV_H_aMean_2024,No,ZON_ES0401,Health,Target Value (TV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,413353.0,PALMA,0.0
