Country,Assessment Type,Assessment Method,AQ Assessment Method Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Data Coverage,EEA Assessment Description,Unit Of Air Pollution Level,Exceedance Threshold,EEA Exceedance Assessment,Country Exceedance Assessment,Country Reported Max Value,AQ Assessment Regime Id,Preliminary,AQ Zone Id,Protection Target,Objective Type,Reporting Metric,Data Description,Compiled,Resident Population,Geographical Name,I
Spain,Fixed measurement,Sampling Point,SP_45200001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,21185.0,39.17,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,21185.0,ARE_ES0722_7_TV_V_AOT40c-5yr_2023,No,ZON_ES0722,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,106173.0,OESTE DE CASTILLA-LA MANCHA,5.91533935957867
Spain,Fixed measurement,Sampling Point,SP_30016001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,18978.0,89.22,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,18978.0,ARE_ES1404_7_LTO_V_AOT40c_2023,No,ZON_ES1404,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_28180001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2023,27.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,40.0,ARE_ES1313_7_TV_H_daysAbove-3yr_2023,No,ZON_ES1313,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,49539.0,CUENCA DEL TAJU?A,5.070543014469076
Spain,Fixed measurement,Sampling Point,SP_04066003_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,19968.0,98.57,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,19968.0,ARE_ES0116_7_TV_V_AOT40c-5yr_2023,No,ZON_ES0116,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,41407.0,ZONA INDUSTRIAL DE CARBONERAS,5.121873831468454
Spain,Fixed measurement,Sampling Point,SP_38038012_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,49.0,94.52,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,22.0,ARE_ES0511_5_LV_H_daysAbove_2023,No,ZON_ES0511,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,366573.0,STA. CRUZ DE TENERIFE-S. CRISTOBAL DE LA LAGUNA,7.789824663272817
Spain,Fixed measurement,Sampling Point,SP_11033005_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,15340.0,92.84,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,15340.0,ARE_ES0104_7_LTO_V_AOT40c_2023,No,ZON_ES0104,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,247124.0,ZONA INDUSTRIAL DE BAHIA DE ALGECIRAS,13.787885824738428
Spain,Fixed measurement,Sampling Point,SP_28123002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,30035.0,96.11,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,33301.0,ARE_ES1308_7_LTO_V_AOT40c_2023,No,ZON_ES1308,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,987651.0,CORREDOR DEL HENARES,30.00798605944036
Spain,Fixed measurement,Sampling Point,SP_38011007_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,40.0,96.44,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,22.0,ARE_ES0513_5_LV_H_daysAbove_2023,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,6.296917859856947
Spain,Fixed measurement,Sampling Point,SP_38038012_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,49.0,94.52,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,49.0,ARE_ES0511_5_LV_H_daysAbove_2023,No,ZON_ES0511,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,366573.0,STA. CRUZ DE TENERIFE-S. CRISTOBAL DE LA LAGUNA,7.789824663272817
Spain,Fixed measurement,Sampling Point,SP_12140002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,12566.0,98.64,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,12566.0,ARE_ES1006_7_LTO_V_AOT40c_2023,No,ZON_ES1006,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,24401.0,PALANCIA-JAVALAMBRE. AREA INTERIOR,9.188694035807925
Spain,Fixed measurement,Sampling Point,SP_45168002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,18811.0,99.55,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,18811.0,ARE_ES0723_7_LTO_V_AOT40c_2023,No,ZON_ES0723,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,598038.0,NORTE DE TOLEDO,18.111007514746223
Spain,Fixed measurement,Sampling Point,SP_38038012_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,49.0,94.52,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,22.0,ARE_ES0511_5_LV_H_daysAbove_2023,No,ZON_ES0511,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,366573.0,STA. CRUZ DE TENERIFE-S. CRISTOBAL DE LA LAGUNA,7.789824663272817
Spain,Fixed measurement,Sampling Point,SP_18021001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,40.0,85.75,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,19.0,ARE_ES0118_5_LV_H_daysAbove_2023,No,ZON_ES0118,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,507956.0,GRANADA Y AREA METROPOLITANA,6.520944108111195
Spain,Fixed measurement,Sampling Point,SP_41088001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,18971.0,94.8,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,24616.0,ARE_ES0130_7_TV_V_AOT40c-5yr_2023,No,ZON_ES0130,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,3152664.0,ZONAS RURALES 3,6.849245245095703
Spain,Fixed measurement,Sampling Point,SP_28079059_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,20805.0,97.59,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,23978.0,ARE_ES1301_7_TV_V_AOT40c-5yr_2023,No,ZON_ES1301,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,3460491.0,MADRID,7.558153352738501
Spain,Fixed measurement,Sampling Point,SP_18021001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,40.0,85.75,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,40.0,ARE_ES0118_5_LV_H_daysAbove_2023,No,ZON_ES0118,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,507956.0,GRANADA Y AREA METROPOLITANA,6.520944108111195
Spain,Fixed measurement,Sampling Point,SP_07003001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,7496.0,93.84,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,22235.0,ARE_ES0413_7_LTO_V_AOT40c_2023,No,ZON_ES0413,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,468906.0,RESTO MALLORCA,7.085076513508024
Spain,Fixed measurement,Sampling Point,SP_18021001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,40.0,85.75,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,19.0,ARE_ES0118_5_LV_H_daysAbove_2023,No,ZON_ES0118,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,507956.0,GRANADA Y AREA METROPOLITANA,6.520944108111195
Spain,Fixed measurement,Sampling Point,SP_13071019_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,20202.0,98.64,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,25219.0,ARE_ES0725_7_LTO_V_AOT40c_2023,No,ZON_ES0725,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,70061.0,COMARCA DE PUERTOLLANO,16.314718809274915
Spain,Fixed measurement,Sampling Point,SP_35019004_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,41.0,97.26,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,12.0,ARE_ES0510_5_LV_H_daysAbove_2023,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,6.454194507006196
Spain,Fixed measurement,Sampling Point,SP_38005001_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,39.0,96.16,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,22.0,ARE_ES0513_5_LV_H_daysAbove_2023,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,6.139494913360523
Spain,Fixed measurement,Sampling Point,SP_41091015_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,19558.0,96.49,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,19558.0,ARE_ES0125_7_TV_V_AOT40c-5yr_2023,No,ZON_ES0125,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1337641.0,NUEVA ZONA SEVILLA Y AREA METROPOLITANA,6.656608297011269
Spain,Fixed measurement,Sampling Point,SP_28171001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,26028.0,97.66,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,26029.0,ARE_ES1312_7_TV_V_AOT40c-5yr_2023,No,ZON_ES1312,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,91935.0,CUENCA DEL ALBERCHE,7.177193353069667
Spain,Fixed measurement,Sampling Point,SP_28049003_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2023,32.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,51.0,ARE_ES1308_7_TV_H_daysAbove-3yr_2023,No,ZON_ES1308,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,987651.0,CORREDOR DEL HENARES,7.673092489978424
Spain,Fixed measurement,Sampling Point,SP_35019004_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,41.0,97.26,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,57.0,ARE_ES0510_5_LV_H_daysAbove_2023,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,6.454194507006196
Spain,Fixed measurement,Sampling Point,SP_10182001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,19850.0,93.93,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,21502.0,ARE_ES1104_7_LTO_V_AOT40c_2023,No,ZON_ES1104,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,617638.0,EXTREMADURA RURAL,19.157678343108692
Spain,Fixed measurement,Sampling Point,SP_29032001_14_6,O3,Ozone (air),AOT40c-P5Y,AOT40 vegetation protection averaged over 5 years,2023,24616.0,92.88,Aggregation calculated by the EEA based on reported time series,ug.m-3,18000.0,True,True,24616.0,ARE_ES0130_7_TV_V_AOT40c-5yr_2023,No,ZON_ES0130,Vegetation,Target Value (TV),AOT40 vegetation protection averaged over 5 years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,3152664.0,ZONAS RURALES 3,8.887302775461274
Spain,Fixed measurement,Sampling Point,SP_41088001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,25190.0,95.74,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,28727.0,ARE_ES0130_7_LTO_V_AOT40c_2023,No,ZON_ES0130,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,3152664.0,ZONAS RURALES 3,27.28361515849888
Spain,Fixed measurement,Sampling Point,SP_35019004_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,41.0,97.26,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,12.0,ARE_ES0510_5_LV_H_daysAbove_2023,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,6.454194507006196
Spain,Fixed measurement,Sampling Point,SP_38005001_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,39.0,96.16,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,60.0,ARE_ES0513_5_LV_H_daysAbove_2023,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,6.139494913360523
Spain,Fixed measurement,Sampling Point,SP_38037001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,58.0,97.81,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,58.0,ARE_ES0508_5_LV_H_daysAbove_2023,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",8.395081986763525
Spain,Fixed measurement,Sampling Point,SP_28180001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,24159.0,96.38,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,30677.0,ARE_ES1313_7_LTO_V_AOT40c_2023,No,ZON_ES1313,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,49539.0,CUENCA DEL TAJU?A,18.90420504422198
Spain,Fixed measurement,Sampling Point,SP_28013002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,20808.0,97.37,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,20808.0,ARE_ES1309_7_LTO_V_AOT40c_2023,No,ZON_ES1309,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1498383.0,URBANA SUR,21.417059998991213
Spain,Fixed measurement,Sampling Point,SP_46263999_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2023,26.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,26.0,ARE_ES1010_7_TV_H_daysAbove-3yr_2023,No,ZON_ES1010,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,77121.0,JUCAR-CABRIEL. AREA INTERIOR,5.082659558360919
Spain,Fixed measurement,Sampling Point,SP_38037001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,58.0,97.81,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,16.0,ARE_ES0508_5_LV_H_daysAbove_2023,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",8.395081986763525
Spain,Fixed measurement,Sampling Point,SP_25196001_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2023,40.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,40.0,ARE_ES0913_7_TV_H_daysAbove-3yr_2023,No,ZON_ES0913,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,26517.0,PREPIRINEU,7.077639021789948
Spain,Fixed measurement,Sampling Point,SP_30030007_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,16762.0,96.56,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,18878.0,ARE_ES1407_7_LTO_V_AOT40c_2023,No,ZON_ES1407,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_38005001_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,39.0,96.16,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,22.0,ARE_ES0513_5_LV_H_daysAbove_2023,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,6.139494913360523
Spain,Indicative measurement,Sampling Point,SP_50067001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,18415.0,22.64,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,18415.0,ARE_ES0204_7_LTO_V_AOT40c_2023,No,ZON_ES0204,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,135878.0,CORDILLERA IBERICA,15.754490253401016
Spain,Fixed measurement,Sampling Point,SP_20069007_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,6382.0,98.19,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,7155.0,ARE_ES1610_7_LTO_V_AOT40c_2023,No,ZON_ES1610,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,568913.0,LITORAL,6.121450444045951
Spain,Fixed measurement,Sampling Point,SP_28080003_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,25311.0,97.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,25311.0,ARE_ES1310_7_LTO_V_AOT40c_2023,No,ZON_ES1310,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,718387.0,URBANA NOROESTE,24.70504818331919
Spain,Fixed measurement,Sampling Point,SP_07026001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,10630.0,92.03,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,12976.0,ARE_ES0411_7_LTO_V_AOT40c_2023,No,ZON_ES0411,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,52148.0,EIVISSA,8.357372715393378
Spain,Fixed measurement,Sampling Point,SP_38036001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,40.0,97.81,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,16.0,ARE_ES0508_5_LV_H_daysAbove_2023,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",5.789711715009327
Spain,Fixed measurement,Sampling Point,SP_38017003_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,41.0,99.45,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,22.0,ARE_ES0513_5_LV_H_daysAbove_2023,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,6.454340806353371
Spain,Fixed measurement,Sampling Point,SP_35019001_10_A,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,57.0,96.99,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,12.0,ARE_ES0510_5_LV_H_daysAbove_2023,No,ZON_ES0510,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323354.0,SUR DE GRAN CANARIA,8.972904558520808
Spain,Indicative measurement,Sampling Point,SP_30024002_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,21734.0,82.97,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,21734.0,ARE_ES1402_7_LTO_V_AOT40c_2023,No,ZON_ES1402,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1.0,,0.0
Spain,Fixed measurement,Sampling Point,SP_33004048_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2023,44.0,96.67,Aggregation calculated by the EEA based on reported time series,ug.m-3,40.0,True,True,42.0,ARE_ES0307_5_LV_H_aMean_2023,No,ZON_ES0307,Health,Limit Value (LV),Annual mean / average,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,123963.0,AVILES,5.602621285750626
Spain,Fixed measurement,Sampling Point,SP_29067005_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,17699.0,97.55,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,22912.0,ARE_ES0119_7_LTO_V_AOT40c_2023,No,ZON_ES0119,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,1306415.0,MALAGA Y COSTA DEL SOL,18.041420069951347
Spain,Fixed measurement,Sampling Point,SP_38037001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,58.0,97.81,Aggregation calculated by the EEA based on reported time series,count,35.0,True,False,16.0,ARE_ES0508_5_LV_H_daysAbove_2023,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",8.395081986763525
Spain,Fixed measurement,Sampling Point,SP_46062001_14_6,O3,Ozone (air),AOT40c,AOT40 vegetation protection,2023,16851.0,99.28,Aggregation calculated by the EEA based on reported time series,ug.m-3,6000.0,True,True,16851.0,ARE_ES1011_7_LTO_V_AOT40c_2023,No,ZON_ES1011,Vegetation,Long term objective (LTO),AOT40 vegetation protection,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,457235.0,BETICA-SERPIS. AREA COSTERA,15.89650169297459
Spain,Fixed measurement,Sampling Point,SP_28079058_14_6,O3,Ozone (air),P3Y-dmaxAbove120,Daymax exceed 120 averaged over 3 consecutive years,2023,39.0,100.0,Aggregation calculated by the EEA based on reported time series,count,25.0,True,True,39.0,ARE_ES1301_7_TV_H_daysAbove-3yr_2023,No,ZON_ES1301,Health,Target Value (TV),Days in exceedance averaged over 3 calendar years,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,3460491.0,MADRID,10.20105484955045
Spain,Fixed measurement,Sampling Point,SP_38036001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,40.0,97.81,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,58.0,ARE_ES0508_5_LV_H_daysAbove_2023,No,ZON_ES0508,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,116412.0,"LA PALMA, LA GOMERA Y EL HIERRO",5.789711715009327
Spain,Fixed measurement,Sampling Point,SP_38017003_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y-daysAbove50,1 year day exceed 50,2023,41.0,99.45,Aggregation calculated by the EEA based on reported time series,count,35.0,True,True,60.0,ARE_ES0513_5_LV_H_daysAbove_2023,No,ZON_ES0513,Health,Limit Value (LV),Days in exceedance in a calendar year,Compilation of aggregations calculated from validated (E1a) data with assessment regimes (C).,14/04/2026 22:28:00,323447.0,SUR DE TENERIFE,6.454340806353371
